catchment_id,outfall_arc,PB,RMSE,NSE,KGE,R2
GB104027068297,node_5054-to-node_3876,80.02144734,2.186125102,-9.415969742,-0.503896496,0.016231521
GB108052021090,node_12219-to-node_11751,88.41611507,5.336535441,-9.394885385,-0.445570723,0.019229956
GB109055036620,node_18892-to-node_18893,76.73976476,2.040834347,-9.3749055,-0.33527719,0.001085265
GB103024077490,node_1183-to-node_1184,65.64171747,4.468489115,-9.366837915,-0.213025683,0.000163655
GB109055041820,node_13852-to-node_13853,94.63656135,8.584612205,-9.359212617,-0.559774039,0.017187202
GB109053021852,node_12352-to-node_12353,86.46364884,3.204422729,-9.353420992,-0.375338815,0.026104442
GB108045009220,node_11924-to-node_11925,85.35703612,3.174645826,-9.346538696,-0.473015452,4.64E-05
GB109054026510,node_702-to-node_703,91.22413571,3.640032344,-9.307470797,-0.388901607,0.102041435
GB104027062891,node_5290-to-node_5287,81.32236354,1.489742509,-9.291789191,-0.347836414,0.010514131
GB112068060240,node_15160-to-node_15161,73.2610448,1.323259885,-9.276575595,-0.424786171,0.016783198
GB109055041840,node_17392-to-node_17393,84.74451435,4.170482959,-9.269405021,-0.526582842,0.001788672
GB103025072596,node_2979-to-node_2980,95.75376159,7.481226944,-9.268366788,-0.704097814,0.007859017
GB108050014380,node_8252-to-node_8249,84.91538519,2.339646727,-9.249168325,-0.299438916,0.067873104
GB103023075760,node_757-to-node_758,90.69323887,1.738599851,-9.246911202,-0.483982501,0.001362796
GB105037028741,node_12867-to-node_12868,-117.2766435,4.788140425,-9.227584286,-0.697215304,0.012052403
GB102021072840,node_1777-to-node_1778,-58.91087902,0.206169689,-9.216997229,-0.945456882,6.85E-05
GB103022076720,node_538-to-node_539,88.012599,5.570361858,-9.197152443,-0.58911589,0.005334135
GB105033038180,node_8556-to-node_7959,94.95939291,7.60227942,-9.178920833,-0.560029147,0.011406749
GB104028047610,node_4580-to-node_4581,97.15921609,10.91313878,-9.176044852,-0.644723521,0.002166099
GB104028047180,node_3220-to-node_3221,73.70181479,7.366110885,-9.162847564,0.071484882,0.23461513
GB103025072370,node_937-to-node_938,-53.22518146,6.323966972,-9.132981782,-1.12723911,0.11880558
GB104028046660,node_3507-to-node_3508,87.58238084,7.25168132,-9.119744497,-0.437217991,0.015768777
GB108052015190,node_11755-to-node_11756,78.62721271,5.931144042,-9.110600275,-0.194397158,0.072022693
GB107042016800,node_6711-to-node_6712,91.31320086,4.104500788,-9.095637839,-0.361323378,0.176041158
GB107040019742,node_11431-to-node_11432,78.49916802,6.942417935,-9.090446257,-0.210857105,0.047030043
GB104028052960,node_4266-to-node_4265,79.65847971,12.07225562,-9.085071207,-0.139521335,0.220368699
GB104027064244,node_5348-to-node_5349,97.74079718,11.30729933,-9.08024491,-0.607201692,0.006976903
GB105033037950,node_14097-to-node_14098,96.34409564,7.3967026,-9.070325719,-0.590577924,0.020713397
GB107042016360,node_8155-to-node_6165,92.85460915,4.712686544,-9.068364779,-0.541115093,0.014457952
GB104028052700,node_4919-to-node_4915,79.08372527,1.551110807,-9.065566837,-0.352165397,0.000349336
GB104028053160,node_3996-to-node_3997,88.38018945,4.198674937,-9.062279824,-0.427108045,0.015311562
GB108052021140,node_12218-to-node_12219,84.43400342,3.622565071,-9.057423531,-0.476912282,0.0002612
GB109054032480,node_4280-to-node_4281,95.50212049,6.801424003,-9.003597058,-0.535618446,0.034106955
GB108052015681,node_12188-to-node_12189,86.36037123,4.215895764,-9.003465252,-0.344440956,0.047274821
GB112072071770,node_15431-to-node_15427,-66.52315502,0.415451833,-8.962093275,-0.982571951,0.065888084
GB103024077530,node_1319-to-node_1320,-117.3526206,0.613989915,-8.958196002,-0.915779127,0.084611898
GB112069064540,node_13627-to-node_13625,82.59667848,1.248545411,-8.919824491,-0.463642011,0.005341167
GB103025072120,node_980-to-node_981,-66.60824694,0.324784534,-8.894605102,-0.861558176,0.007694101
GB105032045440,node_6865-to-node_6615,92.9593284,6.460707472,-8.888082765,-0.744155349,0.041220982
GB104028053150,node_3991-to-node_3992,89.89157118,8.507391701,-8.87744809,-0.504178764,0.019198821
GB105032045510,node_6864-to-node_6865,92.75214373,6.121538058,-8.868199613,-0.673070313,0.015804887
GB112069061340,node_14332-to-node_14331,92.6055996,4.185990592,-8.867209478,-0.609263817,7.49E-05
GB106039023480,node_6057-to-node_6058,41.70895477,3.257807129,-8.865563092,-0.40343538,0.194197021
GB104028053280,node_4675-to-node_4676,92.0600487,3.716871159,-8.860035921,-0.487195094,0.025583657
GB106039029770,node_10611-to-node_10612,91.63230136,4.102417706,-8.848512757,-0.460389592,0.075092239
GB106039017800,node_14619-to-node_14620,50.23732297,3.406599648,-8.843030577,-0.569560192,0.015610326
GB104028046870,node_4020-to-node_3147,94.68499478,10.84399932,-8.837589661,-0.487109971,0.086879676
GB109053022090,node_12423-to-node_12424,91.97851803,3.793509874,-8.83279871,-0.681647017,0.016604828
GB107041012840,node_12340-to-node_12341,64.37244379,2.170363405,-8.828896823,-0.26472534,0.006547014
GB108046008390,node_11874-to-node_11875,62.83435526,0.648028797,-8.820434076,-0.427000598,0.076455078
GB104027063172,node_3248-to-node_3249,65.33045598,7.244072791,-8.804335771,0.044204613,0.094220022
GB105037041180,node_11517-to-node_11516,97.23911267,9.578527389,-8.797909248,-0.470047525,0.225593476
GB106039023350,node_6904-to-node_6905,50.28057613,6.478256396,-8.795956396,-0.327236327,0.071588967
GB104027057772,node_4962-to-node_4961,97.01400627,8.438647549,-8.794112937,-0.587144907,0.030643879
GB109054039750,node_13789-to-node_13790,67.94495297,4.121234232,-8.791666077,-0.160821279,0.005196824
GB106039017520,node_11620-to-node_11621,-115.2288233,2.513411262,-8.78744339,-1.055330938,0.01312203
GB104027064140,node_5231-to-node_2098,88.69111406,3.519224511,-8.778609402,-0.402917577,0.059464157
GB112073071170,node_15671-to-node_15672,83.32361204,2.174169272,-8.76835843,-0.451707097,9.48E-05
GB102076070890,node_1949-to-node_1948,-37.97970671,0.314413748,-8.764821243,-1.042841229,0.324095528
GB106040018070,node_9168-to-node_9166,95.4282496,4.090093596,-8.759882604,-0.72859279,0.013657337
GB108047004010,node_13096-to-node_7235,85.38597997,1.768264274,-8.722802204,-0.465505354,0.002102474
GB106039023250,node_7339-to-node_7340,96.3470157,3.259610621,-8.715163621,-0.673721611,8.94E-05
GB112069061442,node_16769-to-node_16770,97.13949349,11.02845486,-8.706522535,-0.623885533,0.010399688
GB103024077280,node_830-to-node_826,85.71612081,3.31570274,-8.701203866,-0.403605746,0.018663049
GB104028052970,node_4037-to-node_4038,84.33252523,10.66146601,-8.669460038,-0.258852192,0.09063842
GB106037028182,node_9870-to-node_9685,92.50826559,8.713641047,-8.661922551,-0.672742389,0.006145627
GB104027062620,node_5201-to-node_5198,-188.9451279,7.703521075,-8.634065877,-1.310559681,0.026732693
GB106040018090,node_9174-to-node_9175,88.97557603,2.093741196,-8.633586554,-0.378670079,0.064129947
GB103023075110,node_925-to-node_926,-23.74468285,0.136118497,-8.618612363,-0.962843209,0.009382003
GB104028052370,node_5660-to-node_5661,90.14512352,6.266147702,-8.614776248,-0.469345289,0.025716956
GB106040024222,node_11564-to-node_11415,93.47899313,3.229137509,-8.598404281,-0.499649384,0.050379112
GB104028052940,node_4036-to-node_4037,88.34318647,14.81245954,-8.518772729,-0.317704485,0.120409464
GB106039022980,node_5547-to-node_5548,97.59993336,2.513813797,-8.503536364,-0.729015094,0.003858951
GB108044010110,node_10913-to-node_10914,93.3531962,3.351511566,-8.4998785,-0.663433458,0.002495011
GB109054039450,node_14662-to-node_14607,95.67447492,7.061554067,-8.487588948,-0.602402766,0.005543488
GB104028046430,node_4560-to-node_2646,92.83300414,14.13989055,-8.470107804,-0.423831799,0.125762976
GB109053021950,node_12356-to-node_8264,87.10515833,3.630593674,-8.449597092,-0.29260676,0.140842088
GB104029061940,node_6271-to-node_6272,93.34326125,8.564855214,-8.436328924,-0.495657901,0.026673128
GB102076073992,node_2461-to-node_2462,78.94888016,1.921220821,-8.429347624,-0.199614938,0.059311098
GB104027068270,node_5018-to-node_5019,94.48532491,7.707112584,-8.420124276,-0.566541729,0.014712463
GB104028047260,node_3970-to-node_3971,64.76930209,4.905292579,-8.416021821,-0.145696706,0.203110342
GB108052015380,node_12674-to-node_12675,56.46179458,3.960872674,-8.412396994,0.062222287,0.107802602
GB112069061040,node_16743-to-node_12680,93.29052834,1.974875054,-8.400215235,-0.324364117,0.200607072
GB108046008300,node_4068-to-node_4060,64.15489827,0.750466246,-8.398964942,-0.475242885,0.088994772
GB106038033200,node_10688-to-node_10685,93.42924508,4.587709688,-8.397083498,-0.380673074,0.278984647
GB109054043830,node_15037-to-node_15034,90.82955494,2.92042695,-8.393356524,-0.667148701,0.01407065
GB109053027690,node_5556-to-node_5447,92.51101073,6.999990774,-8.369191556,-0.501999585,0.027363968
GB106039017710,node_14587-to-node_14588,86.96882802,3.116108011,-8.34591494,-0.235953738,0.280054048
GB112074070040,node_14542-to-node_14540,83.52712364,1.6009137,-8.344732223,-0.170372225,0.188805617
GB112075073620,node_13792-to-node_13793,85.12456446,2.182524298,-8.337708312,-0.304032036,0.060836426
GB107040013540,node_12686-to-node_12685,92.57213746,2.17119644,-8.331752477,-0.574914627,0.002676184
GB105037028500,node_9114-to-node_9115,-283.9109704,12.90149769,-8.312226482,-1.899802027,0.175427437
GB104027068720,node_2266-to-node_2267,56.89210628,1.606429534,-8.311007046,-0.058965536,0.044323556
GB104028058210,node_7940-to-node_7937,65.53062042,9.999170299,-8.304719914,0.175583698,0.261576532
GB105033042730,node_7436-to-node_7437,98.21902113,15.76865861,-8.265376412,-0.683772068,5.47E-05
GB109054044830,node_15481-to-node_15482,71.92012682,15.73090146,-8.235246131,-0.135890756,0.076488553
GB109054055070,node_14233-to-node_14232,42.05483392,2.544106396,-8.232597896,-0.611560396,0.039306826
GB104028052350,node_5655-to-node_5652,98.39968789,7.684445317,-8.210789104,-0.669016084,0.002429974
GB104028046750,node_3525-to-node_3523,96.42407059,5.23680968,-8.202626975,-0.760559327,0.024827974
GB112072071820,node_15501-to-node_15502,-64.79382163,0.464115258,-8.20100093,-0.888583018,0.084731927
GB104028042580,node_3411-to-node_3412,94.76661537,5.876121623,-8.200056383,-0.567151014,0.013368992
GB106040018290,node_8736-to-node_8735,91.54671106,4.154836588,-8.178682739,-0.570512678,0.012110681
GB104027062880,node_2669-to-node_2670,97.64074785,12.35925908,-8.17249761,-0.483304569,0.138485603
GB104027068530,node_2481-to-node_2478,85.99260242,1.120728369,-8.167802461,-0.590349727,0.006574884
GB105033037590,node_7024-to-node_7025,58.24725292,5.75322013,-8.162481256,0.085190503,0.12111686
GB104027068190,node_4755-to-node_4756,83.56635527,2.309536143,-8.161918201,-0.416398711,0.00083814
GB108047007840,node_13301-to-node_13300,80.41762382,1.384712022,-8.158646517,-0.468498134,0.004918465
GB103025071890,node_1458-to-node_1455,89.10866125,3.929749785,-8.149798093,-0.609722687,0.019744379
GB105032045310,node_7505-to-node_7504,90.21339913,4.049270872,-8.14749067,-0.59048103,0.006614886
GB109054039350,node_14590-to-node_14591,93.15834859,7.134263075,-8.127641127,-0.417956856,0.13037477
GB205031050595,node_14108-to-node_14104,77.01754059,6.27321473,-8.094896832,-0.460449464,0.026752384
GB109053027510,node_7463-to-node_7461,90.74269808,4.910570285,-8.080279853,-0.567617317,0.000202342
GB106040018430,node_13226-to-node_13222,94.01281542,4.425112658,-8.0784721,-0.526741164,0.032616008
GB102021073010,node_1646-to-node_1647,95.07098786,8.474597192,-8.068221924,-0.714076765,0.009566491
GB102076074030,node_2460-to-node_2235,89.38932529,4.176634051,-8.062523036,-0.34167004,0.156604238
GB105033038160,node_7862-to-node_7863,94.98104467,9.181002345,-8.044438845,-0.498298056,0.085113261
GB109055036780,node_13871-to-node_13872,91.29442392,5.354714963,-8.035725812,-0.503759151,0.016649184
GB109055036820,node_14452-to-node_14453,42.62895775,0.379361762,-8.033328872,-0.382197985,0.015890979
GB102021072860,node_1779-to-node_1780,78.15423603,2.394287581,-8.029001173,-0.435588821,0.004774649
GB108045020930,node_13335-to-node_13336,56.89449372,0.64102016,-8.009560734,-0.655895213,0.307458585
GB109054039780,node_13843-to-node_13844,97.69532401,8.742595863,-8.00341815,-0.719860188,0.003330235
GB105031055510,node_7281-to-node_7282,95.54919361,12.23920456,-8.001036185,-0.774509427,0.038229571
GB104028046550,node_2735-to-node_2736,95.76278815,10.35209162,-7.951359202,-0.550694628,0.037616693
GB112068060230,node_14943-to-node_14944,58.98058895,0.589552552,-7.945256256,-0.176751182,0.000308947
GB104028053112,node_3262-to-node_3263,89.88358645,14.24772063,-7.871935572,-0.367857069,0.007655116
GB104027057560,node_3311-to-node_3310,93.78380017,6.540648349,-7.863890595,-0.436877614,0.128611764
GB108044009650,node_9488-to-node_9489,70.26282921,3.650102788,-7.840210779,-0.665184719,0.251455389
GB109054044350,node_16634-to-node_16645,88.43458774,3.805624032,-7.811416176,-0.365917999,0.096896192
GB112068055340,node_15729-to-node_2903,95.57220084,7.61785286,-7.799915199,-0.483764176,0.102582178
GB105036040800,node_7522-to-node_7523,95.81481313,10.65102647,-7.784930503,-0.595668368,0.013000439
GB105030062415,node_8085-to-node_8086,70.64729902,8.514130846,-7.768584176,-0.299976506,0.00016615
GB105031050450,node_6725-to-node_6726,94.94951263,6.31559801,-7.758844375,-1.049923776,0.335041035
GB112075073650,node_13779-to-node_13780,83.00582653,1.914792016,-7.735007078,-0.200248225,0.11342866
GB112072065900,node_15342-to-node_15343,-63.21278184,2.038155968,-7.732800949,-0.77256342,0.00615358
GB109054043890,node_13374-to-node_15110,85.44618726,2.603081458,-7.703392148,-0.338613418,0.061157249
GB106039017900,node_6021-to-node_5374,97.36223247,6.074133153,-7.68632907,-0.71580431,0.002730443
GB112068055230,node_15617-to-node_15618,93.11193681,3.816285899,-7.683132766,-0.278995882,0.367722204
GB103022076490,node_2045-to-node_2046,87.87807378,4.935760359,-7.68250841,-0.443039575,0.008205529
GB108049000110,node_8441-to-node_8442,93.66030375,5.438627068,-7.663116796,-0.463807857,0.070526883
GB105034055770,node_9538-to-node_9539,91.10711642,4.9122937,-7.663011136,-0.382191418,0.1253423
GB112068055330,node_15728-to-node_15729,96.3764424,4.614341811,-7.654233987,-0.813044645,0.055825749
GB104028052651,node_5143-to-node_1016,75.07207127,2.624517508,-7.629600244,-0.192847902,0.03265404
GB109053027600,node_5377-to-node_5378,95.34760628,6.496632502,-7.621887637,-0.522166192,0.067099467
GB108049007170,node_8557-to-node_8558,75.98166387,1.408802786,-7.58197733,-0.639265409,0.090735756
GB109054044660,node_15608-to-node_15606,96.62019785,4.507578566,-7.573259388,-0.565316525,0.032536213
GB104028053260,node_3625-to-node_3626,97.22019702,7.607284924,-7.573150456,-0.644709381,0.002139273
GB109053021800,node_12989-to-node_12990,-67.74604123,4.122041013,-7.568114442,-0.976651295,0.604677316
GB108050014630,node_9068-to-node_7564,85.14567491,1.608358118,-7.55948984,-0.195614404,0.187990698
GB109054032520,node_16710-to-node_16711,91.07874539,9.946237671,-7.558124377,-0.306977203,0.26811475
GB102076073970,node_1539-to-node_1536,91.61048148,4.599917531,-7.544051365,-0.525746331,0.005369428
GB104027068430,node_5279-to-node_5280,94.84646742,8.212111541,-7.539369658,-0.82442001,0.072296398
GB112068055380,node_16400-to-node_15865,71.20142192,6.269768241,-7.513638284,-0.109372698,0.061256062
GB109054039761,node_13837-to-node_13838,83.80761141,5.848932636,-7.499056683,-0.449824178,0.000205495
GB104027068830,node_3936-to-node_3937,92.72554326,5.759090163,-7.492882755,-0.355811858,0.205931176
GB104028052652,node_4896-to-node_4897,83.08370421,3.049039472,-7.491121585,-0.446466298,0.005754778
GB105035040310,node_11060-to-node_11061,95.10285798,10.77818816,-7.474526048,-0.645548376,0.000139409
GB104028042420,node_3377-to-node_3378,94.98374642,2.8373346,-7.469450851,-0.599194758,0.002077982
GB104028053271,node_4681-to-node_3418,97.74177284,10.25501071,-7.461008762,-0.68425381,0.000478323
GB104027062570,node_5176-to-node_5175,84.27571199,1.988861959,-7.459252889,-0.37289919,0.029492181
GB107040019640,node_11951-to-node_11950,89.56332379,4.714764133,-7.448568739,-0.48482733,0.019719989
GB107041012650,node_11909-to-node_11910,94.72807521,3.291679254,-7.442471947,-0.416257618,0.221165785
GB104027063590,node_4327-to-node_4328,91.19444768,3.562148539,-7.420533382,-0.509363716,0.023678036
GB103025072200,node_1045-to-node_1046,84.47565464,3.682335606,-7.416103218,-0.386791118,0.014025977
GB109053027830,node_14201-to-node_14202,91.43277211,1.718909166,-7.408222946,-0.749444437,0.029331437
GB102076070580,node_157-to-node_158,-114.5715321,0.51063935,-7.388028482,-0.874492364,0.003275685
GB104027064130,node_2096-to-node_2097,84.70437369,2.537414579,-7.383859368,-0.593733229,0.02686389
GB104027057360,node_2916-to-node_2917,94.36527135,3.242723695,-7.380945952,-0.755098433,0.05329699
GB112075070360,node_16537-to-node_16538,-42.93024829,0.333712333,-7.369107332,-0.846441822,0.159135472
GB109054044220,node_12780-to-node_12781,95.41499111,4.39539566,-7.367014898,-0.547874575,0.024615184
GB104027069400,node_3469-to-node_3470,-68.47874579,0.53738037,-7.366137902,-0.791380924,0.075010072
GB106039023030,node_6135-to-node_6136,89.24413177,3.639346409,-7.352695403,-0.432687043,0.015451304
GB112069061250,node_14224-to-node_14223,88.71230972,1.966366454,-7.345274976,-0.351757972,0.103615819
